EmployeeID,Department,Role,Location,FTE,Age,Gender,TenureYears,Leadership,HireDate,HasITSkill,InITTraining,TrainingCompleted,AnnualSalaryEUR,Status,ExitDate,ReasonForLeaving,RetirementEligible,PromotionCount,LastPromotionDate,PayEquityFlag
10571,Call Center,Team Lead,Utrecht,0.6,29,Male,4.1,False,2021-06-12,True,False,False,35224.0,Active,,,False,0,,True
10572,Call Center,Team Lead,The Hague,1.0,22,Male,0.0,True,2025-10-09,False,False,False,39380.0,Active,,,False,0,,True
10573,Call Center,Agent,The Hague,1.0,41,Female,7.2,False,2018-04-20,False,False,False,30584.0,Active,,,False,1,2022-01-05,False
10574,Call Center,Agent,Amsterdam,0.6,39,Male,8.0,False,2017-08-29,False,True,False,35545.0,Active,,,False,1,2019-07-08,True
10575,Call Center,Agent,Amsterdam,1.0,31,Female,2.7,False,2022-11-22,False,False,False,37339.0,Active,,,False,0,,True
10576,Call Center,Team Lead,Rotterdam,1.0,37,Male,3.2,False,2022-06-15,False,False,False,44007.0,Active,,,False,0,,True
10577,Call Center,Senior Agent,The Hague,1.0,30,Male,5.4,False,2020-03-03,False,True,True,31041.0,Left,2024-11-10,Involuntary,False,0,,False
10578,Call Center,Team Lead,The Hague,1.0,33,Male,3.9,False,2021-08-19,False,False,False,43478.0,Left,2025-05-24,Voluntary,False,1,2023-01-13,True
10579,Call Center,Team Lead,Amsterdam,0.8,31,Male,4.3,False,2021-06-17,False,False,False,39659.0,Active,,,False,0,,True
10580,Call Center,Team Lead,Rotterdam,0.8,30,Male,4.4,False,2021-04-30,True,True,False,36441.0,Left,2025-04-11,Voluntary,False,0,,True
10581,Call Center,Agent,Amsterdam,1.0,34,Male,3.0,False,2022-08-23,False,False,False,44549.0,Active,,,False,0,,True
10582,Call Center,Team Lead,Utrecht,1.0,25,Male,0.9,False,2024-07-26,False,True,False,42770.0,Active,,,False,0,,True
10583,Call Center,Team Lead,Rotterdam,1.0,30,Female,4.9,True,2020-09-14,False,True,False,40795.0,Active,,,False,1,2024-06-11,True
10584,Call Center,Team Lead,Amsterdam,1.0,34,Male,6.8,True,2018-09-13,False,False,False,53065.0,Active,,,False,1,2023-02-25,True
10585,Call Center,Senior Agent,Rotterdam,1.0,43,Female,7.4,False,2018-02-13,False,False,False,42408.0,Active,,,False,1,2024-09-26,True
10586,Call Center,Senior Agent,Utrecht,1.0,25,Male,1.9,False,2023-09-24,False,False,False,31196.0,Left,2024-10-18,Voluntary,False,0,,False
10587,Call Center,Team Lead,Utrecht,1.0,35,Male,7.8,False,2017-11-23,False,False,False,30535.0,Active,,,False,0,,False
10588,Call Center,Senior Agent,Amsterdam,0.8,36,Male,3.4,False,2022-05-20,False,False,False,39267.0,Left,2025-05-02,Voluntary,False,0,,True
10589,Call Center,Senior Agent,The Hague,1.0,21,Male,1.1,False,2024-07-13,False,False,False,31456.0,Active,,,False,0,,False
10590,Call Center,Team Lead,Rotterdam,1.0,34,Male,4.5,True,2021-01-19,False,True,True,38322.0,Active,,,False,0,,True
10591,Call Center,Team Lead,Utrecht,1.0,37,Female,10.2,False,2015-06-13,True,False,False,31180.0,Active,,,False,1,2024-02-14,False
10592,Call Center,Team Lead,Utrecht,0.8,36,Female,12.2,True,2013-06-10,False,True,True,35849.0,Active,,,False,0,,True
10593,Call Center,Team Lead,Amsterdam,1.0,31,Female,1.8,False,2023-12-11,False,True,True,38355.0,Active,,,False,2,2025-03-15,True
10594,Call Center,Team Lead,Amsterdam,1.0,34,Male,5.1,False,2020-08-02,False,True,True,34845.0,Active,,,False,0,,True
10595,Call Center,Agent,Utrecht,1.0,33,Female,1.4,False,2024-02-22,True,False,False,42813.0,Active,,,False,0,,True
10596,Call Center,Agent,Amsterdam,0.8,22,Male,2.1,False,2023-07-04,False,False,False,32585.0,Active,,,False,0,,False
10597,Call Center,Team Lead,Utrecht,1.0,33,Male,5.7,False,2019-12-11,False,False,False,41025.0,Active,,,False,0,,True
10598,Call Center,Agent,Utrecht,0.8,30,Female,4.3,False,2021-05-15,False,False,False,39416.0,Active,,,False,0,,True
10599,Call Center,Senior Agent,Utrecht,0.6,28,Female,2.4,False,2023-03-08,False,True,True,43230.0,Left,2025-06-21,Voluntary,False,0,,True
10600,IT,IT Manager,Rotterdam,1.0,31,Male,2.4,False,2023-04-15,True,True,True,80390.0,Left,2025-03-15,Voluntary,False,0,,True
10601,IT,Data Analyst,Rotterdam,1.0,28,Female,2.3,False,2023-04-30,True,True,True,53337.0,Active,,,False,2,2023-12-26,False
10602,IT,Data Analyst,Utrecht,0.8,34,Female,2.7,False,2023-02-02,True,True,True,62170.0,Active,,,False,0,,False
10603,IT,IT Manager,Utrecht,1.0,24,Male,1.1,True,2024-09-04,True,False,False,96114.0,Active,,,False,0,,True
10604,IT,Data Analyst,Rotterdam,0.8,41,Male,4.1,False,2021-07-09,True,False,False,85481.0,Active,,,False,1,2023-03-09,True
10605,IT,Data Engineer,Utrecht,1.0,34,Male,7.1,False,2018-06-04,True,False,False,76710.0,Active,,,False,1,2018-11-16,True
10606,IT,Data Engineer,Rotterdam,1.0,34,Female,4.2,False,2021-06-29,True,True,False,85631.0,Active,,,False,0,,True
10607,IT,Data Analyst,The Hague,1.0,33,Female,3.5,False,2022-02-11,True,False,False,50485.0,Active,,,False,0,,False
10608,IT,Software Engineer,Amsterdam,1.0,46,Male,8.0,False,2017-07-31,True,False,False,60228.0,Active,,,False,0,,False
10609,IT,IT Manager,Utrecht,1.0,45,Male,7.2,False,2018-05-24,True,False,False,60874.0,Active,,,False,1,2021-05-31,False
10610,IT,IT Manager,Rotterdam,1.0,43,Male,16.2,False,2009-05-05,False,False,False,64888.0,Active,,,False,0,,False
10611,IT,Software Engineer,Amsterdam,1.0,33,Male,1.1,False,2024-08-16,True,False,False,84934.0,Active,,,False,1,2025-07-31,True
10612,IT,Cybersecurity Analyst,Amsterdam,0.6,26,Male,2.0,False,2023-10-12,True,False,False,84022.0,Active,,,False,0,,True
10613,IT,Data Engineer,Rotterdam,0.6,34,Female,6.4,False,2019-01-30,True,False,False,77086.0,Active,,,False,0,,True
10614,IT,Cybersecurity Analyst,Amsterdam,1.0,36,Male,2.4,False,2023-03-06,True,False,False,52529.0,Active,,,False,1,2023-11-18,False
10615,IT,Software Engineer,Amsterdam,0.6,40,Female,6.4,False,2019-02-24,True,False,False,80607.0,Left,2024-09-26,Voluntary,False,1,2023-10-31,True
10616,IT,Cybersecurity Analyst,The Hague,1.0,36,Male,1.7,False,2023-11-27,True,False,False,94107.0,Active,,,False,1,2024-04-03,True
10617,IT,Software Engineer,Utrecht,1.0,27,Female,2.7,False,2023-01-09,True,True,True,55631.0,Active,,,False,0,,False
10618,IT,IT Manager,Utrecht,1.0,30,Male,2.7,False,2022-11-21,True,False,False,72763.0,Active,,,False,0,,True
10619,IT,IT Manager,Utrecht,1.0,30,Female,3.2,False,2022-04-27,True,False,False,65176.0,Active,,,False,0,,False
10620,IT,Cybersecurity Analyst,The Hague,1.0,38,Male,4.4,False,2021-01-24,True,False,False,86970.0,Active,,,False,0,,True
10621,IT,Cybersecurity Analyst,Rotterdam,0.6,38,Male,10.1,False,2015-09-05,True,False,False,83843.0,Active,,,False,0,,True
10622,IT,Data Engineer,Amsterdam,1.0,39,Male,6.0,False,2019-07-03,True,False,False,85854.0,Active,,,False,0,,True
10623,IT,IT Manager,The Hague,1.0,36,Female,7.4,False,2018-05-11,True,False,False,69617.0,Active,,,False,0,,True
10624,IT,Data Engineer,Utrecht,0.8,22,Male,0.7,False,2024-11-26,True,False,False,69412.0,Active,,,False,1,2025-04-23,True
10625,IT,IT Manager,Rotterdam,1.0,22,Male,3.0,True,2022-06-24,True,False,False,97786.0,Active,,,False,0,,True
10626,IT,IT Manager,Rotterdam,1.0,33,Female,4.3,True,2021-05-17,True,True,False,77688.0,Active,,,False,0,,True
10627,IT,IT Manager,Rotterdam,1.0,35,Female,8.4,False,2017-03-28,True,False,False,54360.0,Active,,,False,2,2023-12-26,False
10628,IT,Software Engineer,The Hague,1.0,43,Male,5.8,False,2019-11-23,False,False,False,69730.0,Active,,,False,1,2022-08-16,True
10629,IT,Data Engineer,Amsterdam,1.0,35,Female,6.1,False,2019-05-14,True,False,False,67343.0,Left,2025-02-27,Voluntary,False,0,,True
10630,IT,Data Engineer,The Hague,1.0,27,Male,7.4,False,2018-05-10,True,False,False,64010.0,Active,,,False,1,2021-02-02,False
10631,IT,Data Analyst,The Hague,1.0,39,Female,2.3,False,2023-04-08,True,False,False,60360.0,Active,,,False,0,,False
10632,IT,IT Manager,Rotterdam,0.6,34,Female,4.4,False,2021-03-12,True,True,False,67873.0,Active,,,False,1,2021-11-06,True
10633,IT,IT Manager,Rotterdam,0.8,31,Male,4.1,False,2021-06-06,True,True,True,72012.0,Active,,,False,0,,True
10634,IT,Data Engineer,Rotterdam,1.0,23,Female,3.6,False,2022-02-12,True,False,False,66023.0,Active,,,False,0,,True
10635,IT,Software Engineer,Amsterdam,1.0,35,Male,6.0,False,2019-07-03,True,True,True,58944.0,Active,,,False,0,,False
10636,IT,IT Manager,Amsterdam,1.0,36,Male,1.9,False,2023-10-16,True,False,False,75594.0,Active,,,False,1,2025-05-17,True
10637,IT,Data Engineer,Utrecht,0.6,27,Female,0.1,False,2025-06-14,True,False,False,73437.0,Active,,,False,0,,True
10638,IT,Data Analyst,Rotterdam,1.0,39,Female,1.0,False,2024-08-05,True,False,False,67290.0,Active,,,False,0,,True
10639,IT,Cybersecurity Analyst,Amsterdam,1.0,39,Male,7.0,False,2018-08-02,True,False,False,79417.0,Active,,,False,2,2022-12-16,True
10640,IT,IT Manager,Amsterdam,0.8,34,Male,1.9,False,2023-10-28,True,False,False,84193.0,Left,2025-06-11,Retirement,False,0,,True
10641,IT,Cybersecurity Analyst,The Hague,0.6,34,Male,5.9,False,2019-09-17,True,False,False,54092.0,Active,,,False,0,,False
10642,IT,IT Manager,Rotterdam,1.0,41,Female,7.9,True,2017-08-25,True,False,False,91199.0,Active,,,False,0,,True
10643,IT,Data Analyst,The Hague,1.0,37,Female,7.1,False,2018-09-07,True,False,False,63689.0,Left,2024-10-13,Voluntary,False,0,,False
10644,IT,IT Manager,Amsterdam,1.0,29,Male,0.2,True,2025-04-19,True,False,False,64389.0,Active,,,False,0,,False
10645,IT,Cybersecurity Analyst,Rotterdam,1.0,33,Male,4.2,False,2021-04-26,True,False,False,71024.0,Active,,,False,1,2025-05-21,True
10646,IT,Cybersecurity Analyst,Amsterdam,1.0,38,Female,3.5,False,2022-01-28,True,True,True,81186.0,Active,,,False,2,2024-12-22,True
10647,IT,Data Engineer,Rotterdam,1.0,22,Female,0.0,False,2025-07-11,True,False,False,62886.0,Active,,,False,1,2025-10-19,False
10648,IT,Cybersecurity Analyst,Rotterdam,1.0,27,Female,3.4,False,2022-02-19,True,False,False,59569.0,Active,,,False,0,,False
10649,IT,IT Manager,Amsterdam,1.0,39,Male,6.2,True,2019-05-23,True,False,False,108524.0,Active,,,False,1,2022-12-12,True
10650,IT,Cybersecurity Analyst,Rotterdam,1.0,42,Male,5.4,False,2020-02-28,True,False,False,83898.0,Active,,,False,1,2023-11-28,True
10651,IT,IT Manager,Rotterdam,1.0,41,Female,3.6,True,2021-11-13,False,False,False,72400.0,Active,,,False,1,2024-11-26,True
10652,IT,Software Engineer,Utrecht,1.0,40,Female,7.7,False,2018-01-19,True,False,False,80515.0,Active,,,False,2,2023-09-14,True
10653,IT,Data Engineer,Utrecht,0.8,35,Male,2.2,False,2023-04-15,True,False,False,57898.0,Active,,,False,0,,False
10654,IT,Data Analyst,Amsterdam,1.0,27,Female,2.6,False,2023-02-20,True,True,False,61231.0,Active,,,False,0,,False
10655,IT,Software Engineer,Rotterdam,1.0,33,Male,1.0,False,2024-09-16,True,False,False,67571.0,Active,,,False,1,2025-01-19,True
10656,IT,Cybersecurity Analyst,The Hague,1.0,22,Female,2.5,False,2022-12-22,True,False,False,81085.0,Active,,,False,0,,True
10657,IT,Cybersecurity Analyst,The Hague,1.0,43,Male,10.9,False,2014-10-04,True,False,False,74998.0,Active,,,False,2,2020-01-08,True
10658,IT,IT Manager,The Hague,1.0,28,Male,1.9,True,2023-11-04,True,True,False,59533.0,Active,,,False,0,,False
10659,IT,Cybersecurity Analyst,Rotterdam,0.8,30,Male,3.6,False,2022-01-12,True,False,False,75869.0,Left,2025-02-21,Retirement,False,1,2024-06-14,True
10660,IT,IT Manager,Utrecht,1.0,41,Male,7.7,False,2017-12-22,True,False,False,59634.0,Active,,,False,0,,False
10661,IT,Data Engineer,Rotterdam,0.8,23,Male,2.2,False,2023-07-19,True,False,False,80901.0,Active,,,False,1,2025-07-21,True
10662,IT,Cybersecurity Analyst,Amsterdam,1.0,26,Female,4.0,False,2021-08-12,True,False,False,70566.0,Active,,,False,0,,True
10663,IT,Data Engineer,Utrecht,1.0,36,Male,9.4,False,2016-02-02,True,False,False,74112.0,Active,,,False,0,,True
10664,IT,Software Engineer,Utrecht,0.6,38,Male,0.4,False,2025-05-20,True,True,False,71304.0,Active,,,False,1,2025-08-28,True
10665,IT,Software Engineer,Amsterdam,1.0,33,Male,3.0,False,2022-08-21,True,False,False,52967.0,Active,,,False,0,,False
10666,IT,Software Engineer,Amsterdam,1.0,34,Male,6.1,False,2019-06-24,True,False,False,81784.0,Active,,,False,1,2022-06-30,True
10667,IT,Data Engineer,Utrecht,1.0,43,Male,11.3,False,2014-03-20,True,False,False,52713.0,Active,,,False,1,2021-06-29,False
10668,IT,Cybersecurity Analyst,Amsterdam,1.0,38,Male,3.9,False,2021-10-25,True,False,False,47280.0,Active,,,False,0,,False
10669,IT,IT Manager,Amsterdam,0.8,38,Female,1.5,False,2024-02-11,True,False,False,50056.0,Active,,,False,0,,False
10670,IT,Data Engineer,Rotterdam,0.8,39,Male,12.8,False,2012-12-25,True,True,True,68730.0,Active,,,False,2,2023-05-24,True
10671,IT,IT Manager,Amsterdam,0.8,32,Female,3.9,False,2021-08-08,True,False,False,69306.0,Active,,,False,0,,True
10672,IT,Cybersecurity Analyst,The Hague,1.0,49,Male,4.0,False,2021-09-24,True,False,False,83015.0,Active,,,False,0,,True
10673,IT,Cybersecurity Analyst,Rotterdam,1.0,22,Male,0.4,False,2025-01-25,True,False,False,70346.0,Active,,,False,0,,True
10674,IT,Data Engineer,Rotterdam,1.0,44,Male,6.5,False,2019-01-08,True,False,False,57789.0,Active,,,False,1,2025-05-25,False
10675,IT,Data Analyst,The Hague,0.8,40,Female,7.7,False,2017-10-17,True,False,False,93476.0,Active,,,False,0,,True
10676,IT,IT Manager,Rotterdam,1.0,36,Female,4.1,True,2021-08-28,True,True,True,96164.0,Active,,,False,0,,True
10677,IT,Software Engineer,Rotterdam,1.0,35,Female,5.7,False,2019-12-01,True,False,False,76378.0,Active,,,False,1,2024-03-16,True
10678,IT,IT Manager,Utrecht,0.8,33,Male,4.6,True,2021-02-24,True,True,False,97292.0,Active,,,False,0,,True
10679,IT,Cybersecurity Analyst,Rotterdam,1.0,42,Female,6.6,False,2018-11-13,True,True,False,78250.0,Active,,,False,0,,True
10680,IT,Cybersecurity Analyst,Amsterdam,1.0,34,Male,3.5,False,2022-01-02,True,False,False,58716.0,Left,2024-08-26,Voluntary,False,1,2022-07-07,False
10681,IT,Data Engineer,Utrecht,0.8,29,Male,1.2,False,2024-05-09,True,False,False,81635.0,Left,2024-09-06,Voluntary,False,1,2024-11-16,True
10682,IT,Data Analyst,Utrecht,1.0,40,Female,6.0,False,2019-08-14,True,False,False,82753.0,Active,,,False,0,,True
10683,IT,Software Engineer,Utrecht,1.0,45,Male,2.6,False,2023-02-07,True,False,False,85532.0,Active,,,False,0,,True
10684,IT,IT Manager,The Hague,1.0,22,Female,1.7,False,2023-11-15,False,False,False,67554.0,Active,,,False,1,2024-07-27,True
10685,IT,Data Analyst,Utrecht,1.0,50,Male,23.6,False,2002-01-24,True,True,True,61167.0,Left,2024-09-01,Voluntary,False,1,2008-05-20,False
10686,IT,Software Engineer,Utrecht,0.8,27,Female,2.3,False,2023-04-11,True,False,False,71095.0,Active,,,False,0,,True
10687,IT,Cybersecurity Analyst,The Hague,1.0,27,Female,2.9,False,2022-09-25,True,False,False,97868.0,Active,,,False,0,,True
10688,IT,Cybersecurity Analyst,Amsterdam,1.0,25,Male,1.4,False,2024-04-07,True,False,False,50784.0,Active,,,False,0,,False
10689,IT,Data Engineer,Rotterdam,1.0,34,Male,4.6,False,2021-01-19,True,True,False,46063.0,Active,,,False,1,2024-11-26,False
10690,IT,Data Engineer,Utrecht,0.6,25,Male,5.7,False,2019-10-21,True,True,True,64752.0,Active,,,False,0,,False
10691,IT,IT Manager,Rotterdam,1.0,26,Female,2.6,False,2022-11-14,False,False,False,57810.0,Active,,,False,0,,False
10692,IT,Data Analyst,Amsterdam,1.0,29,Male,7.5,False,2018-02-14,True,True,True,74719.0,Left,2025-04-23,Voluntary,False,1,2022-04-05,True
10693,IT,Data Analyst,Amsterdam,1.0,35,Female,5.6,False,2019-12-26,True,True,True,80120.0,Active,,,False,1,2021-01-25,True
10694,IT,Software Engineer,Amsterdam,1.0,36,Female,8.2,False,2017-06-07,True,False,False,55376.0,Active,,,False,1,2022-11-05,False
10695,IT,IT Manager,Rotterdam,1.0,43,Male,9.0,False,2016-08-13,False,False,False,80832.0,Active,,,False,1,2022-08-08,True
10696,IT,Data Engineer,Utrecht,1.0,43,Male,8.6,False,2016-11-15,True,False,False,81851.0,Active,,,False,1,2024-10-24,True
10697,IT,IT Manager,The Hague,1.0,41,Female,8.1,False,2017-06-22,True,False,False,88914.0,Active,,,False,0,,True
10698,IT,Cybersecurity Analyst,Utrecht,1.0,32,Male,8.0,False,2017-07-04,True,True,True,55382.0,Active,,,False,1,2021-07-08,False
10699,IT,Data Engineer,Utrecht,0.8,22,Male,0.4,False,2025-03-28,True,False,False,59468.0,Active,,,False,0,,False
10700,IT,Data Analyst,Rotterdam,1.0,22,Male,1.6,False,2023-11-16,True,False,False,71959.0,Active,,,False,0,,True
10701,IT,Data Engineer,Rotterdam,1.0,41,Male,7.6,False,2018-01-14,True,True,True,54062.0,Active,,,False,0,,False
10702,IT,Cybersecurity Analyst,Rotterdam,1.0,40,Female,6.9,False,2018-08-01,True,False,False,93121.0,Active,,,False,0,,True
10703,IT,Data Engineer,Rotterdam,0.8,30,Male,4.6,False,2020-12-10,True,False,False,72600.0,Active,,,False,0,,True
10704,IT,Data Analyst,Amsterdam,0.8,24,Female,2.0,False,2023-08-06,True,True,True,81055.0,Active,,,False,1,2025-07-28,True
10705,IT,Cybersecurity Analyst,Rotterdam,1.0,27,Male,1.6,False,2023-12-28,True,True,True,56340.0,Active,,,False,0,,False
10706,IT,Software Engineer,Utrecht,0.6,35,Female,6.5,False,2019-01-22,True,False,False,73825.0,Left,2025-07-07,Voluntary,False,0,,True
10707,IT,IT Manager,Rotterdam,1.0,35,Male,7.9,False,2017-10-28,True,True,True,79806.0,Active,,,False,2,2018-12-05,True
10708,IT,Software Engineer,The Hague,1.0,41,Male,7.2,False,2018-04-10,True,False,False,73370.0,Active,,,False,0,,True
10709,IT,Cybersecurity Analyst,Rotterdam,1.0,31,Male,2.7,False,2023-01-22,True,True,True,80313.0,Active,,,False,0,,True
10710,IT,Cybersecurity Analyst,Amsterdam,0.6,32,Female,4.8,False,2020-10-18,True,False,False,74953.0,Active,,,False,1,2025-01-12,True
10711,IT,Cybersecurity Analyst,Rotterdam,1.0,42,Female,15.1,False,2010-07-29,False,True,False,76960.0,Active,,,False,0,,True
10712,IT,Data Analyst,Utrecht,0.8,22,Male,1.4,False,2024-04-06,True,True,True,77381.0,Active,,,False,1,2025-05-03,True
10713,IT,Cybersecurity Analyst,Amsterdam,1.0,36,Male,2.8,False,2022-10-10,True,False,False,86907.0,Active,,,False,1,2023-04-04,True
10714,IT,IT Manager,Amsterdam,1.0,32,Male,2.5,False,2023-03-10,False,False,False,76454.0,Active,,,False,1,2025-06-25,True
10715,IT,Data Analyst,Rotterdam,1.0,39,Male,12.3,False,2013-06-10,True,False,False,60497.0,Left,2024-10-08,Involuntary,False,2,2024-06-26,False
10716,IT,Cybersecurity Analyst,The Hague,0.8,38,Female,2.2,False,2023-07-21,True,False,False,77071.0,Active,,,False,0,,True
10717,IT,IT Manager,Rotterdam,1.0,29,Male,5.1,True,2020-09-08,True,False,False,75302.0,Active,,,False,0,,True
10718,IT,IT Manager,The Hague,1.0,30,Male,1.8,True,2023-10-17,True,True,True,81976.0,Active,,,False,0,,True
10719,IT,IT Manager,Utrecht,1.0,22,Female,1.5,False,2023-12-29,False,False,False,67535.0,Active,,,False,0,,True
10720,IT,Data Analyst,Amsterdam,0.8,39,Male,9.2,False,2016-04-09,True,False,False,84595.0,Active,,,False,0,,True
10721,IT,IT Manager,Utrecht,1.0,36,Female,8.2,True,2017-05-28,True,False,False,97479.0,Active,,,False,2,2020-07-10,True
10722,IT,Software Engineer,Rotterdam,1.0,44,Male,6.4,False,2019-02-12,True,False,False,77017.0,Active,,,False,2,2019-08-28,True
10723,IT,Cybersecurity Analyst,Amsterdam,1.0,31,Male,7.2,False,2018-04-26,True,False,False,59118.0,Active,,,False,1,2025-01-06,False
10724,IT,Software Engineer,Utrecht,0.6,40,Male,5.1,False,2020-08-08,False,False,False,68455.0,Active,,,False,0,,True
10725,IT,IT Manager,Utrecht,0.8,27,Male,3.1,False,2022-05-28,True,False,False,55977.0,Active,,,False,1,2023-06-05,False
10726,IT,Software Engineer,Amsterdam,0.8,22,Female,2.3,False,2023-06-23,True,False,False,69485.0,Active,,,False,1,2024-08-27,True
10727,IT,IT Manager,The Hague,1.0,33,Male,3.3,True,2022-03-05,True,False,False,54718.0,Active,,,False,1,2022-06-24,False
10728,IT,Software Engineer,Utrecht,1.0,30,Male,4.8,False,2020-09-29,True,True,True,83544.0,Active,,,False,0,,True
10729,IT,Software Engineer,The Hague,0.6,27,Female,0.0,False,2025-07-04,True,False,False,73283.0,Active,,,False,0,,True
10730,IT,IT Manager,Amsterdam,1.0,40,Male,1.4,False,2024-02-07,True,True,True,94357.0,Active,,,False,0,,True
10731,IT,IT Manager,The Hague,1.0,42,Female,10.8,False,2014-11-23,True,True,False,88242.0,Left,2025-05-25,Involuntary,False,1,2017-10-03,True
10732,IT,Cybersecurity Analyst,Rotterdam,1.0,35,Male,3.2,False,2022-07-21,False,True,True,98566.0,Active,,,False,0,,True
10733,IT,Data Analyst,Amsterdam,0.6,33,Male,6.5,False,2019-03-12,True,True,True,55698.0,Active,,,False,1,2023-12-31,False
10734,IT,Cybersecurity Analyst,Utrecht,1.0,34,Male,9.1,False,2016-09-03,True,False,False,60846.0,Active,,,False,2,2017-02-08,False
10735,IT,IT Manager,Utrecht,1.0,29,Female,3.7,False,2021-10-23,True,True,True,67632.0,Left,2025-07-11,Voluntary,False,2,2022-10-23,True
10736,IT,Cybersecurity Analyst,Rotterdam,0.8,38,Female,10.3,False,2015-04-15,True,True,True,79415.0,Active,,,False,1,2024-03-19,True
10737,IT,Software Engineer,Rotterdam,1.0,23,Male,1.0,False,2024-10-02,True,False,False,58189.0,Active,,,False,0,,False
10738,IT,IT Manager,Amsterdam,1.0,26,Male,4.3,True,2021-05-20,True,False,False,89643.0,Active,,,False,0,,True
10739,IT,IT Manager,Rotterdam,0.6,28,Male,2.2,False,2023-04-19,True,False,False,64293.0,Active,,,False,1,2025-01-17,False
10740,IT,IT Manager,Rotterdam,0.6,38,Female,7.9,True,2017-08-23,True,False,False,73570.0,Active,,,False,1,2024-07-24,True
10741,IT,Cybersecurity Analyst,Rotterdam,0.8,32,Female,2.4,False,2023-03-26,True,False,False,89784.0,Active,,,False,0,,True
10742,IT,IT Manager,Rotterdam,1.0,44,Male,3.3,True,2022-06-11,True,True,True,83094.0,Active,,,False,0,,True
10743,IT,Software Engineer,The Hague,1.0,40,Male,1.6,False,2024-01-13,True,False,False,71490.0,Active,,,False,1,2025-06-04,True
10744,IT,IT Manager,Rotterdam,0.6,28,Female,2.2,True,2023-05-13,True,False,False,61088.0,Active,,,False,0,,False
10745,IT,IT Manager,Utrecht,1.0,38,Male,12.9,True,2012-10-17,True,False,False,82394.0,Active,,,False,1,2014-04-30,True
10746,IT,IT Manager,The Hague,0.8,31,Male,3.2,False,2022-07-03,True,False,False,50074.0,Active,,,False,0,,False
10747,IT,Cybersecurity Analyst,Rotterdam,0.6,37,Male,6.2,False,2019-05-11,True,False,False,63160.0,Active,,,False,0,,False
10748,IT,IT Manager,Amsterdam,1.0,40,Male,4.7,True,2020-11-29,True,False,False,89414.0,Active,,,False,1,2025-03-05,True
10749,IT,IT Manager,Amsterdam,0.8,42,Male,2.2,True,2023-05-19,True,False,False,88709.0,Active,,,False,0,,True
10750,Sales,Senior Sales Rep,Amsterdam,1.0,35,Female,4.4,False,2021-05-18,False,False,False,42492.0,Active,,,False,0,,False
10751,Sales,Sales Manager,Amsterdam,1.0,44,Male,1.3,False,2024-03-31,False,False,False,50842.0,Active,,,False,0,,False
10752,Sales,Sales Manager,Amsterdam,1.0,28,Male,0.6,True,2025-02-14,False,False,False,80478.0,Active,,,False,0,,True
10753,Sales,Sales Rep,The Hague,0.6,25,Female,5.4,False,2020-02-20,False,False,False,79677.0,Active,,,False,1,2022-04-21,True
10754,Sales,Senior Sales Rep,Amsterdam,0.6,28,Male,1.9,False,2023-09-19,False,False,False,41711.0,Left,2025-07-15,Voluntary,False,0,,False
10755,Sales,Senior Sales Rep,Rotterdam,1.0,44,Male,2.7,False,2022-12-06,False,False,False,52465.0,Active,,,False,0,,False
10756,Sales,Senior Sales Rep,Rotterdam,0.8,39,Male,2.1,False,2023-08-03,False,False,False,56814.0,Active,,,False,1,2023-12-15,True
10757,Sales,Sales Manager,Rotterdam,1.0,41,Female,11.6,False,2014-02-08,False,False,False,49563.0,Active,,,False,0,,False
10758,Sales,Sales Manager,Amsterdam,0.8,50,Female,9.3,True,2016-06-20,False,False,False,41168.0,Left,2025-03-09,Involuntary,False,1,2016-12-10,False
10759,Sales,Senior Sales Rep,Rotterdam,1.0,30,Male,1.8,False,2023-11-21,False,False,False,72612.0,Active,,,False,0,,True
10760,Sales,Sales Manager,Utrecht,1.0,46,Female,6.2,False,2019-04-30,False,False,False,69828.0,Active,,,False,0,,True
10761,Sales,Sales Rep,Amsterdam,1.0,35,Male,1.7,False,2023-11-08,False,False,False,68644.0,Active,,,False,0,,True
10762,Sales,Senior Sales Rep,The Hague,1.0,34,Male,7.7,False,2018-01-24,False,True,True,57678.0,Active,,,False,1,2022-08-30,True
10763,Sales,Sales Manager,Utrecht,1.0,39,Male,7.5,False,2018-03-25,False,False,False,68647.0,Active,,,False,2,2024-11-26,True
10764,Sales,Sales Manager,Rotterdam,1.0,40,Female,4.0,False,2021-07-20,False,False,False,42911.0,Active,,,False,1,2025-01-05,False
10765,Sales,Senior Sales Rep,Rotterdam,1.0,37,Male,4.1,False,2021-07-01,True,False,False,50934.0,Active,,,False,0,,False
10766,Sales,Senior Sales Rep,Amsterdam,0.6,42,Female,4.0,False,2021-06-24,False,False,False,75451.0,Active,,,False,2,2021-10-27,True
10767,Sales,Sales Manager,Rotterdam,1.0,39,Male,5.3,False,2020-06-08,False,False,False,39959.0,Active,,,False,1,2025-07-10,False
10768,Sales,Sales Manager,Utrecht,0.6,37,Female,3.1,False,2022-08-21,False,False,False,78443.0,Active,,,False,2,2024-08-26,True
10769,Sales,Sales Manager,Amsterdam,1.0,35,Female,5.5,True,2019-12-22,False,False,False,89779.0,Active,,,False,2,2022-11-09,True
10770,Sales,Sales Manager,Rotterdam,1.0,40,Female,10.4,True,2015-05-15,False,False,False,51598.0,Active,,,False,0,,False
